x y
-5 0
-4.9 0.08954581011096857
-4.800000000000001 0.1673182926775439
-4.700000000000001 0.2339422134353745
-4.600000000000001 0.2900303325704539
-4.500000000000002 0.3361834919644243
-4.400000000000002 0.3729907146169993
-4.300000000000002 0.4010293181703732
-4.200000000000003 0.4208650447968483
-4.100000000000003 0.4330522101105536
-4.000000000000004 0.4381338742393507
-3.900000000000003 0.4366420387585357
-3.800000000000003 0.4290978738609974
-3.700000000000003 0.4160119809394152
-3.600000000000003 0.3978846967082917
-3.500000000000003 0.3752064461238184
-3.400000000000003 0.3484581526972924
-3.300000000000003 0.3181117163744592
-3.200000000000003 0.2846305709997461
-3.100000000000003 0.2484703355275174
-3.000000000000003 0.2100795755968181
-2.900000000000003 0.1699006948418224
-2.800000000000002 0.1283709783117502
-2.700000000000002 0.08592381348529697
-2.600000000000002 0.04299011731247875
-2.500000000000002 9.71445146547012e-16
-2.400000000000002 -0.04261530299938698
-2.300000000000002 -0.08442120160416228
-2.200000000000002 -0.1249772028632673
-2.100000000000002 -0.163834039527939
-2.000000000000002 -0.2005305039787791
-1.900000000000002 -0.2345900746272946
-1.800000000000002 -0.2655175216455627
-1.700000000000002 -0.2927958432490296
-1.600000000000001 -0.3158841474681844
-1.500000000000001 -0.3342175066312996
-1.400000000000001 -0.347210438024231
-1.300000000000001 -0.3542665812075375
-1.200000000000001 -0.3547984171848503
-1.100000000000001 -0.3482625058511468
-1.000000000000001 -0.3342175066312999
-0.9000000000000009 -0.312413546902707
-0.8000000000000009 -0.2829208255159478
-0.700000000000001 -0.2462999092090509
-0.600000000000001 -0.2038019035731006
-0.500000000000001 -0.1575596816976131
-0.400000000000001 -0.1106928381962868
-0.300000000000001 -0.06721390017764617
-0.200000000000001 -0.03162652519893949
-0.100000000000001 -0.008190645271424102
-1.02695629777827e-15 0
0.09999999999999898 -0.008190645271423547
0.199999999999999 -0.0316265251989386
0.299999999999999 -0.0672139001776455
0.399999999999999 -0.1106928381962862
0.499999999999999 -0.1575596816976125
0.599999999999999 -0.2038019035730998
0.699999999999999 -0.2462999092090502
0.7999999999999989 -0.2829208255159471
0.8999999999999989 -0.3124135469027063
0.9999999999999989 -0.3342175066312995
1.099999999999999 -0.3482625058511467
1.199999999999999 -0.35479841718485
1.299999999999999 -0.3542665812075375
1.399999999999999 -0.3472104380242312
1.499999999999999 -0.3342175066312997
1.599999999999999 -0.3158841474681847
1.7 -0.2927958432490302
1.8 -0.2655175216455634
1.9 -0.2345900746272952
2 -0.2005305039787799
2.1 -0.1638340395279398
2.2 -0.1249772028632681
2.3 -0.08442120160416311
2.4 -0.04261530299938793
2.5 0
2.6 0.04299011731247783
2.7 0.08592381348529607
2.8 0.1283709783117492
2.9 0.1699006948418214
3 0.2100795755968172
3.100000000000001 0.2484703355275166
3.200000000000001 0.2846305709997453
3.300000000000001 0.3181117163744584
3.400000000000001 0.3484581526972919
3.500000000000001 0.3752064461238178
3.600000000000001 0.3978846967082915
3.700000000000001 0.4160119809394148
3.800000000000001 0.4290978738609971
3.900000000000001 0.4366420387585356
4.000000000000001 0.4381338742393509
4.100000000000001 0.4330522101105538
4.2 0.4208650447968487
4.3 0.4010293181703738
4.399999999999999 0.3729907146170003
4.499999999999999 0.3361834919644254
4.599999999999999 0.2900303325704552
4.699999999999998 0.2339422134353761
4.799999999999998 0.1673182926775459
4.899999999999998 0.08954581011097083
